"Date","BAC","C","JPM","WFC","GS","MS","AXP","COF","USB","FITB","XOM","CVX","COP","EOG","OXY","SLB","HAL","BKR","MRO","XEC"
2019-04-08,29.1700000762939,66.0699996948242,105.650001525879,48.8800010681152,202.539993286133,44.9799995422363,110.699996948242,86.0400009155273,49.8800010681152,26.8700008392334,83,126.680000305176,66.5500030517578,99.4800033569336,68.370002746582,46.1699981689453,31.2900009155273,26.8199996948242,17.6000003814697,69.3199996948242
2019-04-09,28.8899993896484,65.1999969482422,104.870002746582,48.1399993896484,200.619995117188,44.2599983215332,109.849998474121,85.0999984741211,49.2200012207031,26.4300003051758,81.9300003051758,125.540000915527,65.6999969482422,98.5699996948242,67.2799987792969,45.5800018310547,30.8099994659424,26.6800003051758,17.2600002288818,66.8199996948242
2019-04-10,29.0699996948242,65.5199966430664,105.339996337891,47.7900009155273,202.979995727539,44.4500007629395,110.160003662109,85.629997253418,49.2999992370605,26.7199993133545,81.5599975585938,125.48999786377,66.9700012207031,98.7300033569336,67.1800003051758,45.5499992370605,31.0400009155273,26.8700008392334,17.4500007629395,67.9700012207031
2019-04-11,29.0699996948242,65.9100036621094,106.230003356934,47.7400016784668,202.830001831055,44.7999992370605,109.849998474121,86.25,49.6100006103516,26.9699993133545,81.9499969482422,125.98999786377,66.370002746582,98.7300033569336,67.1800003051758,45.310001373291,31.2000007629395,26.6599998474121,17.1900005340576,67.1999969482422
2019-04-12,30.1700000762939,67.4199981689453,111.209999084473,46.4900016784668,207.839996337891,46.689998626709,110.910003662109,87.8300018310547,50.2200012207031,27.6599998474121,80.9199981689453,119.76000213623,67.370002746582,105.309997558594,65.3300018310547,45.6500015258789,31.3299999237061,26.3799991607666,17.7600002288818,70.8300018310547
2019-04-15,29.8400001525879,67.379997253418,109.940002441406,46.7700004577637,199.910003662109,46.0800018310547,110.529998779297,86.879997253418,49.8899993896484,27.1299991607666,80.6500015258789,120.139999389648,66.3399963378906,102.120002746582,63.3600006103516,46.4000015258789,31.2900009155273,25.9500007629395,17.3799991607666,69.5899963378906
2019-04-16,29.8799991607666,69.3099975585938,111.099998474121,47.6500015258789,201.839996337891,47.0200004577637,111.879997253418,87.9100036621094,50.2799987792969,27.7299995422363,81.1999969482422,121.169998168945,65.8399963378906,102.349998474121,63.6699981689453,47.3400001525879,31.8099994659424,25.8400001525879,17.4699993133545,69.5699996948242
2019-04-17,30.0300006866455,70.3499984741211,114.300003051758,47.5499992370605,207.899993896484,48.2599983215332,111.76000213623,87.9199981689453,50.6699981689453,27.7099990844727,81.4300003051758,120.269996643066,65.7799987792969,101.839996337891,62.6500015258789,47.4099998474121,31.5900001525879,25.7800006866455,17.7399997711182,69.0199966430664
2019-04-18,30.0300006866455,69.6699981689453,113.459999084473,47.5800018310547,205.910003662109,47.5499992370605,113.669998168945,88.1100006103516,51.2099990844727,27.5,81.129997253418,119.860000610352,65.9000015258789,103.870002746582,61.8199996948242,45.560001373291,31.1299991607666,25.6000003814697,17.6200008392334,69.3000030517578
2019-04-22,30.0499992370605,69.0899963378906,113.599998474121,47.2599983215332,204.600006103516,47.2900009155273,112.330001831055,87.6100006103516,51.2000007629395,27.5599994659424,82.9000015258789,121.900001525879,66.9599990844727,107.069999694824,63.0499992370605,45.8499984741211,31.0900001525879,26.6000003814697,18.7800006866455,70.4499969482422
2019-04-23,30.0699996948242,69.1999969482422,113.73999786377,47.3499984741211,204.139999389648,47.3499984741211,113.970001220703,88.1900024414062,51.689998626709,28.3500003814697,83.379997253418,122.019996643066,66.4499969482422,106.599998474121,62.3600006103516,45.8899993896484,31.1499996185303,25.9699993133545,18.6800003051758,71.2399978637695
2019-04-24,30.0200004577637,68.8300018310547,113.550003051758,47.4799995422363,200.539993286133,47.3800010681152,114.019996643066,87.7900009155273,51.6800003051758,28.2800006866455,81.7600021362305,118.279998779297,64.6999969482422,103.940002441406,62,44.2400016784668,30.1100006103516,25.6100006103516,18.1499996185303,70.8600006103516
2019-04-25,30.0799999237061,68.7300033569336,113.610000610352,47.5099983215332,201.399993896484,47.2900009155273,115.879997253418,88.0500030517578,51.8400001525879,28.2600002288818,82.2200012207031,117.900001525879,63.9700012207031,102.080001831055,61.8400001525879,43.2999992370605,29.2199993133545,25.5699996948242,17.9300003051758,69.6699981689453
2019-04-26,30.3500003814697,69.5100021362305,114.470001220703,47.9599990844727,203.080001831055,47.8899993896484,117.599998474121,93.7300033569336,52.3400001525879,28.3999996185303,80.4899978637695,117.099998474121,62.7799987792969,97.879997253418,61.310001373291,43.2999992370605,28.8500003814697,25.5799999237061,17.3799991607666,68.6900024414062
2019-04-29,30.7700004577637,71.0299987792969,116.120002746582,48.2700004577637,206.919998168945,48.4599990844727,116.76000213623,92.379997253418,53,28.75,79.9700012207031,117.720001220703,62.6500015258789,97,60.1300010681152,43.4300003051758,28.7700004577637,25.9699993133545,17.1499996185303,68.5199966430664
